3
KEY,WORDS,MULTIPLICITY
,to --COMMA--,1
,to allow,1
,to restrict,1
,to pick,1
,to suicide,2
,want to add,1
,option to swap,1
,next to a,1
,next to an,2
,next to pieces,1
,to add,1
,to swap,1
,to pieces,1
,Expands to about,1
,equal to the,1
,needed to avoid,2
,are to make,1
,where to start,1
,Test to prevent,1
,characters to restore,1
,piece to move,1
,to about,1
,to avoid,2
,to make,1
,to start,1
,to prevent,1
,to restore,1
,leads to 1st,1
,to 1st,1
fourth,) fourth hole,1
,fourth hole,1
<method>,{ <method> },1
,<method> },1
intervene,( intervene (,4
,intervene (,4
<Multi>,STRING <Multi> args:,1
,<Multi> args:,1
but,around but not,1
,but not,3
,) but specified,1
,but specified,1
,--COMMA-- but can,1
,but can,1
,--COMMA-- but essential,1
,but essential,1
,) but not,2
separate,to separate the,1
,separate the,1
,two separate directions,2
,separate directions,2
NNE,NNW NNE ),1
,SSE NNE SSW,1
,SSW NNE SSE,1
,NNW NNE },6
,NNE ),6
,NNE SSW,3
,NNE SSE,1
,NNE },6
,player NNE ),1
,STRING NNE ),3
,STRING NNE SSW,2
,#2 NNE ),1
after:,) after: (,57
,after: (,57
available,Only available from,1
,available from,2
,colour available from,1
,be available to,1
,pieces available --COMMA--,1
,becomes available for,1
,available to,1
,available --COMMA--,1
,available for,1
rules,( rules (,927
,rules (,928
,( rules <Start:start>,1
,rules <Start:start>,1
,( rules <Start:rules>,6
,rules <Start:rules>,6
,( rules <Players:startRules>,1
,rules <Players:startRules>,1
,( rules #1,1
,Starting rules phases:,1
,rules #1,1
,rules phases:,16
,( rules <Players:start>,6
,rules <Players:start>,6
,( rules <Version:start>,2
,rules <Version:start>,2
,( rules <Player:start>,5
,rules <Player:start>,5
,( rules <Player:startRules>,1
,rules <Player:startRules>,1
,( rules <Board:start>,4
,rules <Board:start>,4
,( rules phases:,15
,( rules <Boundary:cornerSetup>,1
,rules <Boundary:cornerSetup>,1
,( rules <Meta:rule>,5
,rules <Meta:rule>,5
,( rules <Model:rules>,1
,rules <Model:rules>,1
,( rules <Play>,1
,rules <Play>,1
,( rules <Version:playRules>,1
,rules <Version:playRules>,1
,the rules describing,1
,rules describing,1
,( rules <Rules:start>,2
,rules <Rules:start>,2
,last rules (,1
,the rules .,2
,rules .,2
,the rules can,1
,rules can,1
,( rules <Play:play>,1
,rules <Play:play>,1
,( rules <Version:play>,1
,rules <Version:play>,1
1-stack,( 1-stack ),1
,1-stack ),1
with:,) with: (,2
,with: (,2
<sizeHome>,<size> <sizeHome> },1
,<sizeHome> },1
,<numDice> <sizeHome> <start>,1
,<sizeHome> <start>,1
Name,- Name of,2
,Name of,2
,Piece Name #2,1
,Piece Name (,1
,Name #2,1
,Name (,1
enclosed,sites enclosed by,1
,enclosed by,1
<BoardConfig:RookLeft2Start>,INTEGER <BoardConfig:RookLeft2Start> ),1
,{ <BoardConfig:RookLeft2Start> <BoardConfig:RookRight2Start>,1
,<BoardConfig:RookLeft2Start> ),1
,<BoardConfig:RookLeft2Start> <BoardConfig:RookRight2Start>,1
HintRegions,regions HintRegions ),2
,HintRegions ),3
,STRING HintRegions ),1
<Row:trackCW1>,STRING <Row:trackCW1> loop:True,1
,<Row:trackCW1> loop:True,1
<choice>,{ <choice> },1
,<choice> },1
<80>,STRING <80> <,3
,<80> <,3
,STRING <80> STRING,1
,<80> STRING,1
NNW,STRING NNW NNE,1
,STRING NNW SSE,3
,SSE NNW ),1
,{ NNW NNE,6
,NNW NNE,7
,NNW SSE,3
,NNW ),5
,{ NNW E,2
,NNW E,2
,STRING NNW ),3
,#2 NNW ),1
components:#3,#2 components:#3 ),1
,components:#3 ),1
capturing,The capturing piece,3
,for capturing pieces,3
,capturing piece,3
,capturing pieces,3
,in capturing the,3
,capturing the,4
,without capturing by,1
,capturing by,1
,Lion capturing the,1
variant,chess variant played,1
,another variant --COMMA--,1
,variant played,1
,variant --COMMA--,1
15>,. 15> <48,1
,15> <48,1
details,For details --COMMA--,1
,details --COMMA--,1
up,sides up (,2
,notches up },1
,up (,2
,up },1
,speeds up move,1
,pick up special,1
,up move,1
,up special,1
Attacking,building Attacking a,1
,STRING Attacking a,1
,Attacking a,2
d:2,dice d:2 from:0,72
,d:2 from:0,72
,dice d:2 facesByDie:,6
,d:2 facesByDie:,6
<SType>,STRING <SType> args:,2
,<SType> args:,2
d:4,dice d:4 faces:,5
,d:4 faces:,5
,dice d:4 num:2,3
,d:4 num:2,3
,dice d:4 num:1,1
,d:4 num:1,1
,dice d:4 from:2,1
,d:4 from:2,1
,dice d:4 from:0,1
,d:4 from:0,1
d:7,dice d:7 num:3,2
,d:7 num:3,2
,dice d:7 num:1,1
,d:7 num:1,1
,dice d:7 from:0,1
,d:7 from:0,1
<Play:doubleStep>,) <Play:doubleStep> STRING,1
,<Play:doubleStep> STRING,1
d:6,dice d:6 num:3,6
,d:6 num:3,6
,dice d:6 num:<Dice:num>,3
,d:6 num:<Dice:num>,3
,dice d:6 num:2,25
,d:6 num:2,25
,dice d:6 num:1,1
,d:6 num:1,1
,dice d:6 num:6,1
,d:6 num:6,1
,dice d:6 from:1,4
,d:6 from:1,4
d:9,dice d:9 from:0,1
,d:9 from:0,1
Territory,size Territory P1,8
,size Territory P2,8
,Territory P1,8
,Territory P2,8
d:8,dice d:8 faces:,1
,d:8 faces:,1
,dice d:8 num:1,1
,d:8 num:1,1
<Size>,Diamond <Size> ),1
,STRING <Size> args:,9
,<Size> ),8
,<Size> args:,9
,Prism <Size> ),1
,<Shape> <Size> ),1
,<Board> <Size> ),1
,square <Size> ),2
,INTEGER <Size> ),1
,of:1 <Size> ),1
this,know this move,1
,this move,1
,do this .,1
,this .,1
,If this is,2
,this is,3
,maybe this is,1
,for this (,1
,this (,1
case:,special case: empty,1
,case: empty,1
<Variant:endRule>,) <Variant:endRule> ),1
,<Variant:endRule> ),1
cavalry,against cavalry and,1
,cavalry and,1
Persians,the Persians and,1
,Persians and,1
<81>,<9> <81> <369>,1
,<81> <369>,1
Bishop2Start,> Bishop2Start <,2
,Bishop2Start <,2
<enemyHops>,{ <enemyHops> <friendHops>,1
,<enemyHops> <friendHops>,1
NOW,FOR NOW (,1
,NOW (,1
hint,( hint ),4
,( hint INTEGER,82
,hint ),4
,hint INTEGER,82
,( hint {,830
,hint {,830
,( hint Cell,3
,hint Cell,3
<hand>,{ <hand> <start>,1
,<hand> <start>,1
know,To know this,1
,know this,1
General,noted General functions,8
,General functions,8
,Silver General (,8
,Gold General (,8
,General (,22
,) General (,6
region,- region (,4
,- region #2,2
,extra region (,1
,from region #2,2
,to region (,1
,to region #3,1
,capture region #4,1
,Target region #4,1
,Capture region (,1
,region (,8
,region #2,4
,region #3,1
,region #4,2
,3rd region (,1
,( region Colour,6
,region Colour,6
,) region defines,1
,region defines,1
,enough region and,1
,region and,1
higher,is higher to,1
,higher to,1
withValue:True,Moves withValue:True (,3
,withValue:True (,3
Integers,for Integers (,2
,Integers (,2
implements,Script implements it's,1
,implements it's,1
by:,Occupied by: (,2
,by: (,2
<Start:rule>,{ <Start:rule> },1
,<Start:rule> },1
rule:,blocking rule: If,1
,rule: If,1
<tiling,STRING <tiling T33434,1
,STRING <tiling T3464,1
,<tiling T33434,1
,<tiling T3464,1
,STRING <tiling T31212>,1
,STRING <tiling T333333_33434>,1
,STRING <tiling T33336>,1
,STRING <tiling T33344>,1
,STRING <tiling T3464>,1
,STRING <tiling T3636>,1
,STRING <tiling T4612>,1
,STRING <tiling T488>,1
,<tiling T31212>,1
,<tiling T333333_33434>,1
,<tiling T33336>,1
,<tiling T33344>,1
,<tiling T3464>,1
,<tiling T3636>,1
,<tiling T4612>,1
,<tiling T488>,1
<Forward>,STRING <Forward> STRING,1
,<Forward> STRING,1
pending,the pending value,2
,pending value,2
,in pending the,1
,pending the,1
destination,the destination cells,1
,destination cells,1
,a destination selection,2
,destination selection,2
changes,markers changes a,1
,changes a,1
,state changes --COMMA--,2
,changes --COMMA--,2
that's,If that's a,2
,that's a,2
,however that's not,1
,that's not,1
infantry,that infantry can,1
,just infantry ),1
,and infantry ),1
,infantry can,1
,infantry ),2
Liberty,and Liberty determinations,1
,Liberty determinations,1
What,Hidden What (,10
,What (,10
,Hidden What at:,38
,What at:,38
,Hidden What to:Mover,8
,{ What Who,2
,What to:Mover,8
,What Who,2
,Hidden What to:#1,2
,{ What State,2
,What to:#1,2
,What State,2
we,enemy we have,1
,we have,1
,indicate we can,1
,we can,2
,captured we sow,1
,we sow,1
,if we just,2
,we just,2
,why we are,1
,we are,1
,definition we can,1
,) we remove,1
,we remove,1
<Players>,STRING <Players> args:,17
,<Players> args:,17
,players <Players> ),1
,) <Players> ),1
,<Players> ),2
opponent's,an opponent's bridging,1
,opponent's bridging,1
of:Vertex,Cell of:Vertex at:,3
,of:Vertex at:,19
,Edge of:Vertex at:#1,1
,of:Vertex at:#1,1
,Edge of:Vertex at:,16
<startP3P4>,<num> <startP3P4> <trackP3P4>,1
,<startP3P4> <trackP3P4>,1
Notes:,) Notes: Opponent,1
,Notes: Opponent,1
<movePiece>,<enterBoard> <movePiece> },1
,<movePiece> },1
ifAfterwards:True,< ifAfterwards:True >,1
,ifAfterwards:True >,1
LineOfPlay,sites LineOfPlay ),1
,LineOfPlay ),1
lies,piece lies between,1
,lies between,1
EMPTY,target EMPTY cell,1
,EMPTY cell,1
last-moved,of last-moved Pawn,6
,last-moved Pawn,6
FromTop,) FromTop (,61
,FromTop (,61
singleton,mover/own singleton (,1
,singleton (,1
normal,The normal pawns,2
,normal pawns,2
,INTEGER normal pieces,2
,normal pieces,2
,( normal ),1
,normal ),1
<Variant:endRules>,) <Variant:endRules> ),1
,<Variant:endRules> ),1
Attacker,) Attacker Damage,1
,Attacker Damage,1
cases,placement cases (,1
,cases (,1
previous,the previous position,1
,previous position,1
,the previous pits,1
,previous pits,1
,with previous player,1
,previous player,1
,from previous capture,1
,previous capture,1
,any previous hop,1
,previous hop,1
value:120,state:1 value:120 ),1
,value:120 ),1
3-stack/catapult,a 3-stack/catapult .,1
,3-stack/catapult .,1
<260>,<64> <260> STRING,1
,<260> STRING,1
stone,a stone left,2
,stone left,2
<175>,<49> <175> STRING,1
,<175> STRING,1
stop:,) stop: (,5
,stop: (,20
,N stop: (,5
,#1 stop: (,5
,Orthogonal stop: (,1
,#2 stop: (,4
<updateOption>,{ <updateOption> },1
,<updateOption> },1
ones,The ones moving,1
,ones moving,1
location,to location is,1
,to location --COMMA--,1
,location is,1
,location --COMMA--,1
,Save location of,6
,location of,10
,#1 location of,2
,#3 location of,1
,#2 location of,1
,empty location (,1
,location (,1
,starting location .,1
,location .,1
<Hexagon>,STRING <Hexagon> <,3
,<Hexagon> <,3
passing,--COMMA-- passing and,1
,passing and,1
<Challenge:sum>,Sum <Challenge:sum> ),1
,<Challenge:sum> ),1
num:8,from:0 num:8 ),2
,num:8 ),4
,) num:8 ),2
num:4,from:0 num:4 ),35
,num:4 ),43
,} num:4 ),4
,) num:4 ),4
num:5,from:0 num:5 ),2
,num:5 ),6
,) num:5 ),4
num:6,from:0 num:6 ),16
,num:6 ),17
,d:6 num:6 ),1
Var,set Var STRING,256
,Var STRING,256
,set Var (,44
,Var (,44
,set Var INTEGER,39
,Var INTEGER,39
,set Var #1,2
,Var #1,2
,set Var <ExtraCapture:num>,1
,Var <ExtraCapture:num>,1
,in Var .,6
,Var .,6
reach,to reach a,1
,reach a,1
num:7,from:0 num:7 ),4
,num:7 ),4
<HalfRightInnerP2>,<HalfRightInnerP1> <HalfRightInnerP2> },1
,<HalfRightInnerP2> },1
-10,INTEGER -10 .,2
,-10 .,2
,INTEGER -10 ),1
,-10 ),1
Non-Pawn,) Non-Pawn Pieces,1
,Non-Pawn Pieces,1
type,piece type hopped,1
,type hopped,1
-11,INTEGER -11 .,1
,-11 .,1
Wazir,) Wazir (,1
,Wazir (,1
,to Wazir .,2
,Wazir .,2
<LB2>,<LF2> <LB2> <RF2>,2
,<LB2> <RF2>,2
count:<Play:numKings>,) count:<Play:numKings> ),1
,count:<Play:numKings> ),1
seconds,few seconds after,1
,seconds after,1
Double-step,) Double-step non-capturing,1
,Double-step non-capturing,1
19>,<8 19> <7,1
,19> <7,1
Layakúcan,) Layakúcan (,1
,Layakúcan (,1
between,( between if:,176
,( between ),768
,between if:,176
,between ),768
,( between (,395
,between (,395
,( between #2,10
,between #2,10
,is between the,2
,between the,2
,Map between level,1
,between level,1
,( between STRING,14
,between STRING,14
,( between <Capture:distance>,2
,between <Capture:distance>,2
,( between #1,7
,between #1,7
,( between before:,30
,between before:,30
,( between before:9,4
,between before:9,4
,( between before:1,3
,between before:1,3
,( between before:3,2
,between before:3,2
,( between before:2,1
,between before:2,1
,( between if:True,38
,between if:True,38
,- between clause,1
,between clause,1
,lies between two,1
,between two,1
<MainWinC>,<BoardDef> <MainWinC> <MainWin1>,1
,<MainWinC> <MainWin1>,1
<Board:MiddleTrack>,STRING <Board:MiddleTrack> loop:True,1
,<Board:MiddleTrack> loop:True,1
<pathRule>,<start> <pathRule> },1
,<pathRule> },1
phase,( phase STRING,748
,phase STRING,748
,the phase here,4
,phase here,4
,( phase of:,20
,phase of:,20
,simultaneous phase .,1
,phase .,3
,playing phase .,1
,turn phase .,1
,pie phase (,1
,phase (,1
<direction>,{ <direction> },2
,<direction> },2
,STRING <direction> <then>,2
,<direction> <then>,2
<Player:track>,) <Player:track> use:Edge,1
,<Player:track> use:Edge,1
,STRING <Player:track> loop:True,1
,<Player:track> loop:True,1
efficiency,for efficiency in,1
,efficiency in,1
goal,the goal of,1
,goal of,3
,The goal of,2
<Pawn2Start>,<Knight2Start> <Pawn2Start> <RegionDarkPhase>,1
,<Pawn2Start> <RegionDarkPhase>,1
method,Capture method in,4
,method in,4
<BoardConfig:Pawn2Start>,STRING <BoardConfig:Pawn2Start> ),1
,<BoardConfig:Pawn2Start> ),1
turns:5,spiral turns:5 sites:86,3
,turns:5 sites:86,3
,spiral turns:5 sites:88,1
,turns:5 sites:88,1
<Sow>,STRING <Sow> args:,2
,<Sow> args:,2
Wellisch's,STRING Wellisch's STRING,1
,In Wellisch's version,1
,Wellisch's STRING,1
,Wellisch's version,1
<HalfRightInnerP1>,<CCW2> <HalfRightInnerP1> <HalfRightInnerP2>,1
,<HalfRightInnerP1> <HalfRightInnerP2>,1
push,( push (,2
,push (,2
<LB1>,<LF1> <LB1> <RF1>,2
,<LB1> <RF1>,2
Care,. Care is,2
,Care is,2
<Step:to>,All <Step:to> ),1
,<Step:to> ),1
exist,site exist (,5
,exist (,5
idintify,used idintify suicidal,1
,idintify suicidal,1
Next,handSite Next ),48
,Next ),949
,STRING Next ),353
,handSite Next INTEGER,1
,Next INTEGER,2
,sites Next ),98
,Pieces Next ),168
,sites Next STRING,43
,Next STRING,54
,is Next Mover,26
,Next Mover,31
,Moves Next ),126
,result Next Loss,14
,Next Loss,14
,Pieces Next STRING,11
,result Next Win,23
,Next Win,23
,Pieces Next in:,11
,Next in:,13
,is Next P1,3
,Next P1,3
,is Next Prev,3
,Next Prev,3
,mapEntry Next ),6
,Player Next ),7
,result Next <Result>,1
,Next <Result>,1
,Connected Next ),1
,result Next <Result:next>,1
,Next <Result:next>,1
,is Next (,5
,Next (,39
,Piece Next ),96
,Winning Next (,4
,STRING Next (,11
,Value Next (,2
,#1 Next ),2
,amount Next ),3
,STRING Next in:,2
,STRING Next Mover,3
,Mover Next ),19
,is Next P2,1
,Next P2,1
,Score Next (,13
,score Next ),18
,) Next top:True,2
,Next top:True,2
,<BoardShape:directionsUsed> Next ),1
,Orthogonal Next ),1
,Prev Next ),1
,) Next ),1
,) Next Mover,2
,Mover Next (,4
,addScore Next INTEGER,1
following,in following the,1
,following the,1
exact,( exact #1,2
,exact #1,2
,( exact (,12
,exact (,12
,( exact STRING,2
,exact STRING,2
,( exact INTEGER,109
,exact INTEGER,109
,( exact #3,27
,exact #3,27
<85>,STRING <85> <,2
,<85> <,2
,STRING <85> STRING,1
,<85> STRING,1
Level,forEach Level (,82
,Level (,94
,where Level STRING,17
,Level STRING,17
,where Level (,12
<Player:tracks>,) <Player:tracks> use:Vertex,1
,<Player:tracks> use:Vertex,1
,) <Player:tracks> use:Edge,6
,<Player:tracks> use:Edge,6
Coskey,. Coskey --COMMA--,8
,Coskey --COMMA--,9
,Jay Coskey --COMMA--,1
column:,row:0 column: (,11
,) column: (,24
,column: (,35
fromIncluded:True,from:#1 fromIncluded:True to:#2,2
,fromIncluded:True to:#2,2
surrounded,orthogonally surrounded (,1
,surrounded (,1
,fully surrounded and,1
,surrounded and,1
<Placement:Pawn2>,STRING <Placement:Pawn2> ),1
,<Placement:Pawn2> ),1
<move>,{ <move> <playMove>,1
,<move> <playMove>,1
,<num> <move> },1
,<move> },6
,{ <move> },4
,<start> <move> },1
<Player:initHorse>,{ <Player:initHorse> },1
,<Player:initHorse> },1
Large,- Large Piece,1
,Large Piece,1
range,( range INTEGER,91
,range INTEGER,91
,( range #1,1
,( range (,1
,range #1,1
,range (,1
-30,rotate -30 (,1
,-30 (,1
<directionUsed>,<gridType> <directionUsed> <diagShow>,3
,<directionUsed> <diagShow>,3
our,of our piece,1
,our piece,1
,into our current,2
,our current,2
<p1Moves>,<board> <p1Moves> },1
,<p1Moves> },1
out,move out of,2
,filter out Spartan,1
,out of,2
,out Spartan,1
-36,INTEGER -36 ),1
,-36 ),1
<Variant:opening>,{ <Variant:opening> (,1
,<Variant:opening> (,1
coord,( coord STRING,104
,coord STRING,104
,( coord row:0,13
,( coord row:,33
,coord row:0,13
,coord row:,33
,( coord #1,3
,( coord #2,3
,( coord #3,3
,( coord #4,3
,( coord #5,3
,( coord #6,3
,( coord #7,3
,( coord #8,3
,coord #1,3
,coord #2,3
,coord #3,3
,coord #4,3
,coord #5,3
,coord #6,3
,coord #7,3
,coord #8,3
blocked,Remove blocked enemy,3
,blocked enemy,3
,are blocked (,1
,blocked (,1
flat,All flat sides,1
,One flat and,1
,Two flat and,1
,Two flat or,1
,flat sides,1
,flat and,2
,flat or,1
<Player:diceHand>,STRING <Player:diceHand> ),1
,<Player:diceHand> ),1
to:#1,What to:#1 ),2
,True to:#1 ),1
,False to:#1 ),1
,to:#1 ),4
leap,may leap two,1
,leap two,1
place,( place STRING,3753
,place STRING,3753
,( place Stack,1167
,place Stack,1167
,to place it,1
,place it,1
,( place Random,33
,place Random,33
,( place <Tiling:piece1>,2
,( place <Tiling:piece2>,2
,place <Tiling:piece1>,2
,place <Tiling:piece2>,2
,to place sites,1
,place sites,1
,take place when,1
,takes place --COMMA--,1
,takes place .,1
,place when,1
,place --COMMA--,1
,place .,1
,to place wins,1
,place wins,1
,) place on,2
,place on,2
,must place a,1
,place a,1
,( place #1,6
,place #1,6
<To>,to <To> ),1
,STRING <To> args:,1
,<To> ),1
,<To> args:,1
to:#2,from:#1 to:#2 ),5
,fromIncluded:True to:#2 ),2
,to:#2 ),7
phases:,) phases: {,287
,phases: {,327
,< phases: {,10
,rules phases: {,16
,<Players:start> phases: {,2
,<Start:rules> phases: {,3
,<Board:start> phases: {,2
,<Boundary:cornerSetup> phases: {,2
,<Meta:rule> phases: {,1
,<Rules:start> phases: {,2
,STRING phases: {,2
regular,( regular Star,14
,regular Star,14
<stores>,<tracks> <stores> <start>,1
,<stores> <start>,1
,<directionP2> <stores> },1
,<stores> },1
<doubleStep>,{ <doubleStep> },1
,<doubleStep> },1
<Adjacent>,> <Adjacent> <Hidden>,2
,<Hidden> <Adjacent> STRING,2
,<Adjacent> <Hidden>,2
,<Adjacent> STRING,4
,STRING <Adjacent> STRING,2
<Row:trackCW2>,STRING <Row:trackCW2> loop:True,1
,<Row:trackCW2> loop:True,1
<BoardConfig:RegionLightPhase>,Phase <BoardConfig:RegionLightPhase> ),1
,<BoardConfig:RegionLightPhase> ),1
-45,rotate -45 (,1
,-45 (,1
filter,will filter out,1
,filter out,1
,to filter the,1
,filter the,1
args:,<Num> args: {,10
,args: {,514
,<Start> args: {,15
,<Board> args: {,153
,<Tiger> args: {,2
,<Jump> args: {,3
,<Move> args: {,2
,<Place> args: {,1
,<Variant> args: {,25
,<Moves> args: {,2
,<Goat> args: {,2
,<Fox> args: {,1
,<Play> args: {,15
,<Dice> args: {,5
,<Players> args: {,17
,<Player> args: {,31
,<End> args: {,11
,<Track> args: {,3
,<Throw> args: {,1
,<Ruleset> args: {,1
,<Pieces> args: {,1
,<Version> args: {,23
,<Tiling> args: {,4
,<Each> args: {,1
,<Stack> args: {,2
,<Scoring> args: {,4
,<Phase> args: {,1
,<Capture> args: {,4
,<Sow> args: {,2
,<Row> args: {,17
,<ExtraCapture> args: {,2
,<Counters> args: {,1
,<Rightmost> args: {,1
,<Column> args: {,1
,<Skip> args: {,1
,<Scale> args: {,1
,<Result> args: {,15
,<Rows> args: {,5
,<Columns> args: {,5
,<Tower> args: {,1
,<Army> args: {,1
,<Rules> args: {,4
,<Boundary> args: {,2
,<Meta> args: {,5
,<BoardSize> args: {,11
,<Swap> args: {,1
,<Edge> args: {,2
,<Size> args: {,9
,<Group> args: {,1
,<Shape> args: {,1
,<Stars> args: {,1
,<Balance> args: {,1
,<Model> args: {,1
,<Remove> args: {,2
,<Exact> args: {,1
,<To> args: {,1
,<Piece> args: {,1
,<Disc> args: {,1
,<Repetition> args: {,2
,<Jarl> args: {,1
,<Tag> args: {,1
,<Elephant> args: {,1
,<BoardConfig> args: {,1
,<NumOfPlayers> args: {,2
,<Placement> args: {,2
,<PlacementConditions> args: {,1
,<PiecePlacement> args: {,1
,<High> args: {,1
,<Step> args: {,1
,<Slide> args: {,1
,<Option> args: {,1
,<ThrowSix> args: {,1
,<Scenario> args: {,1
,<FogOfWar> args: {,1
,<Doctrine1> args: {,1
,<Doctrine2> args: {,1
