2
KEY,WORDS,MULTIPLICITY
six-pointed,six-pointed star,2
16/5/2020",16/5/2020" ),1
"Kowalski,"Kowalski 10x11",1
,"Kowalski 8x12",1
"Tjyang-keui","Tjyang-keui" "Changgi",1
"2x10-20,"2x10-20 board,1
if:"HexSite",if:"HexSite" ),1
"X24","X24" },1
"EntryEmptyOrOccupiedByEnemy","EntryEmptyOrOccupiedByEnemy" (,1
,"EntryEmptyOrOccupiedByEnemy" ),1
Single,Single Capture",2
,Single Orthogonal,2
,Single Diagonal,2
,Single pieces,2
,Single counters,20
,Single step,1
"Variant/Ludus,"Variant/Ludus Anglicorum",1
earn,earn .,1
"NumberOfPossibleMove","NumberOfPossibleMove" (,1
,"NumberOfPossibleMove" ),3
"10x10,"10x10 board,13
,"10x10 (,2
,"10x10 checkered,1
"10x11,"10x11 board,1
notched,notched die,1
,notched on,2
,notched white,1
,notched =,1
,notched stick,2
,notched sticks,1
Álix',Álix' (,1
,Álix' is,2
"CaptureTrack2","CaptureTrack2" {,27
Bomber,Bomber Move:,1
if:"NotAFriendAndNotNextPo",if:"NotAFriendAndNotNextPo" (,1
Wind",Wind" },1
evolved,evolved into,2
"PromoteDecision","PromoteDecision" (,1
,"PromoteDecision" ),1
"Tenjiku,"Tenjiku Shogi",1
,"Tenjiku Shogi,1
mutually,mutually adjacent,1
,mutually orthogonally,1
"#acacac","#acacac" ),1
Laboratory,Laboratory in,1
cross-cuts,cross-cuts to,1
"ViceGeneral2","ViceGeneral2" ),7
,"ViceGeneral2" coord:"R33",1
,"ViceGeneral2" (,1
That's,That's why,1
,That's the,1
"FlowerBamboo","FlowerBamboo" P1,1
,"FlowerBamboo" "FlowerChrysanthemum",1
com/boardgame/56796/lets-catch-lion\",com/boardgame/56796/lets-catch-lion\" target=\"_blank\",1
Khalifa",Khalifa" ),1
"RamsHeadSoldier1","RamsHeadSoldier1" (,1
,"RamsHeadSoldier1" {,1
path,path along,2
,path down,1
,path of,5
,path from:0,2
,path from:1,1
,path from:2,1
,path .,7
,path --COMMA--,3
,path is,1
,path from,1
,path traveled,1
,path needs,1
,path can,1
,path problem,1
,path with,1
,path falls,1
,path that,1
,path in,1
,path between,1
crack,crack .,1
"Korkserschach","Korkserschach" (,1
"Knife2","Knife2" {,1
evolves,evolves from,1
,evolves as,1
"Achi_ai","Achi_ai" ),1
"Koti,"Koti Sellama",1
,"Koti Keliya",1
,"Koti Keliya,1
,"Koti Keliya_ai",1
Taba_ai",Taba_ai" ),1
Kusumoto,Kusumoto .,1
//----------------------------------------------------------,//---------------------------------------------------------- //Defines,1
,//---------------------------------------------------------- (,5
,//---------------------------------------------------------- //-----------------------,1
Slúnax',Slúnax' (,1
pass,pass them,2
,pass the,5
,pass after,1
,pass --COMMA--,6
,pass their,20
,pass .,12
,pass over,1
,pass each,1
,pass until,2
,pass ),3
,pass ;,3
,pass at,2
,pass consecutively,4
,pass through,2
,pass },1
,pass to,2
,pass your,1
,pass loses,2
,pass and,1
,pass conditions,1
,pass test,1
"Kotu,"Kotu Ellima",1
,"Kotu Ellima,1
,"Kotu Ellime",1
,"Kotu Ellima_ai",1
"Abrobad","Abrobad" (,1
past,past the,13
,past 50,1
,past a,1
,past Police,1
,past .,1
,past or,1
,past so,1
,past one,4
,past other,1
Owerri,Owerri people,1
Magenta,Magenta ),1
Urdabegini:,Urdabegini: move,1
Dave,Dave McCooey,2
easy,easy for,1
,easy game,1
,easy to,4
,easy --COMMA--,1
whose,whose number,4
,whose type,1
,whose row,5
,whose turn,3
,whose theme,1
,whose cuts,1
,whose supergame,2
,whose piece,2
,whose pieces,1
,whose don't,1
,whose move,1
"Lion2","Lion2" coord:"A9",1
,"Lion2" (,2
,"Lion2" coord:"M22",1
,"Lion2" {,1
,"Lion2" coord:"B4",1
"Shwan-Liu","Shwan-Liu" "Ssang-Ryouk",1
eats,eats up,1
,eats the,2
,eats this,1
"Romavoa","Romavoa" (,1
"Knife3","Knife3" {,1
"Phase","Phase" <,1
assigned,assigned to,7
,assigned movements,1
,assigned values,1
,assigned a,1
,assigned number,2
"Atranj","Atranj" },1
"Steffen-Spiele","Steffen-Spiele" ),1
"Tiny,"Tiny Island,1
"Tavan,"Tavan Tal",1
,"Tavan Tal,1
,"Tavan Tal_ai",1
'Lur','Lur' .,1
"Empty,"Empty Line",1
adoption,adoption of,1
"HasASaveAdditionalThrow","HasASaveAdditionalThrow" ),2
,"HasASaveAdditionalThrow" (,1
"Maleys","Maleys" (,1
"Knife4","Knife4" {,1
"Nikoli","Nikoli" ),2
paired,paired with,1
Quintuple",Quintuple" "Lupo,1
,Quintuple" },1
requisite,requisite number,1
org/wikipedia/commons/2/2b/Museum_Quintana_-_R%C3%A4uberspiel,org/wikipedia/commons/2/2b/Museum_Quintana_-_R%C3%A4uberspiel .,1
"ViceGeneral1","ViceGeneral1" ),7
,"ViceGeneral1" coord:"S4",1
,"ViceGeneral1" (,1
"FirstRiverArea","FirstRiverArea" (,2
,"FirstRiverArea" ),12
Disney,Disney Pictures,1
"Enindji,"Enindji is,1
Wärära,Wärära (,1
"Knife5","Knife5" {,1
Variants/European",Variants/European" },1
"CanMove2PiecesFromHucke","CanMove2PiecesFromHucke" (,1
,"CanMove2PiecesFromHucke" ),1
"CentreClosestRow","CentreClosestRow" {,1
,"CentreClosestRow" Mover,7
"B34","B34" "AI34",1
Chaos,Chaos is,1
,Chaos aims,1
Neutral,Neutral ),147
,Neutral (,28
,Neutral at:,16
,Neutral maxState:10,1
,Neutral pieces,3
,Neutral top:True,1
,Neutral fillColour:,2
,Neutral Edge,10
,Neutral "Disc",2
,Neutral "Fan",1
,Neutral "Ball",1
consecutively,consecutively .,3
,consecutively numbered,2
,consecutively in,1
,consecutively --COMMA--,2
,consecutively taken,1
added,added to,10
,added because,1
,added on,1
,added last,2
,added during,1
,added for,1
"KnightKingRightForward","KnightKingRightForward" Mover,2
,"KnightKingRightForward" {,1
"WoodenDove2","WoodenDove2" coord:"L36",1
subdivided,subdivided however,1
,subdivided .,2
,subdivided --COMMA--,1
,subdivided between,1
"Knife6","Knife6" {,1
glider,glider pattern,1
"RunningChariot2","RunningChariot2" {,1
"Brusky's,"Brusky's Chess",1
brings,brings all,1
,brings it,1
,brings its,1
,brings a,5
,brings them,4
,brings two,1
adding,adding their,1
,adding a,3
,adding pigments,1
,adding his,1
,adding one's,1
legal,legal moves,13
,legal move,18
,legal to,2
,legal .,1
,legal placements,1
,legal and,1
,legal chess,1
,legal capture,1
,legal line,1
boundaries,boundaries that,1
info,info {,949
"B33","B33" "AI33",1
"MoveBackOnMiddleSites","MoveBackOnMiddleSites" (,2
461-462,461-462 .,2
100-102,100-102 .,1
"WoodenDove1","WoodenDove1" coord:"Y1",1
"Knife7","Knife7" {,1
Floe_ai",Floe_ai" ),1
even-numbers,even-numbers of,1
regarding,regarding pawn,1
"Third,"Third Move",2
CaptureForwardDiagonal,CaptureForwardDiagonal (,3
Because,Because loops,1
,Because the,3
Goat\",Goat\" ),1
"Polish,"Polish Minor,1
,"Polish Draughts",1
"Gustavus,"Gustavus J,1
9x5,9x5 intersecting,1
"RunningChariot1","RunningChariot1" {,1
9x6,9x6 (,2
,9x6 board,2
"CaptureAttackerAndMakeVisible","CaptureAttackerAndMakeVisible" (,1
,"CaptureAttackerAndMakeVisible" ),2
varies,varies in,1
Pawn1Start,Pawn1Start >,1
,Pawn1Start <,2
9x8,9x8 rhombus-shaped,1
9x9,9x9 board,17
,9x9 are,1
,9x9 board",12
,9x9 playing,1
,9x9 intersecting,1
,9x9 rhombus-shaped,1
,9x9 Sudoku,1
,9x9 Shogi,1
,9x9 square,4
,9x9 grid,1
RememberPieceHasMoved,RememberPieceHasMoved (,4
pawn,pawn .,7
,pawn can,10
,pawn to,3
,pawn or,4
,pawn in,1
,pawn as,1
,pawn is,4
,pawn ),4
,pawn reaches,3
,pawn cannot,3
,pawn promotion,2
,pawn movement,1
,pawn --COMMA--,5
,pawn must,1
,pawn moves,2
,pawn promotes,1
,pawn and,3
,pawn drop,1
,pawn around,2
,pawn on,2
,pawn ;,1
,pawn breaks,1
"Cho2","Cho2" ),2
,"Cho2" coord:"E9",1
"B32","B32" "AI32",1
DiagShow,DiagShow >,3
rather,rather than,17
,rather on,1
,rather each,1
,rather short,1
"Gabata,"Gabata (,3
,"Gabata is,3
Kono_ai",Kono_ai" ),1
papers,papers .,1
Vranas,Vranas --COMMA--,1
"10-2009","10-2009" ),1
level:#2,level:#2 ),2
,level:#2 1,2
2N+2,2N+2 .,1
Chang,Chang (,1
,Chang move,1
"ClimbingMonkey1","ClimbingMonkey1" {,1
"B31","B31" "AI31",1
\"khbal,\"khbal camuon,1
human,human matches,1
,human play,1
,human piece,1
"Board/4x8","Board/4x8" },1
prince,prince --COMMA--,1
,prince and,1
Variants/7x8,Variants/7x8 (,2
"Quarto","Quarto" (,1
Knossos,Knossos Game,1
,Knossos in,1
Bwalo_ai",Bwalo_ai" ),1
Spiral,Spiral ),4
,Spiral >,1
"4x4x4x4","4x4x4x4" <,1
"BlindTiger","BlindTiger" Each,2
,"BlindTiger" P1,2
,"BlindTiger" P2,2
,"BlindTiger" (,1
"Ratti-Chitti-Bakri_ai","Ratti-Chitti-Bakri_ai" ),1
Chosen:nonMoverCaptures,Chosen:nonMoverCaptures (,1
Retaliation,Retaliation .,4
,Retaliation -,1
"Kolowis,"Kolowis Awithlaknannai",1
,"Kolowis Awithlaknannai,1
,"Kolowis Awithlaknannai_ai",1
6×6,6×6 game,1
,6×6 square,1
,6×6 gameboard,1
,6×6 grid,1
"B30","B30" "AI30",1
"ClimbingMonkey2","ClimbingMonkey2" {,1
Zone",Zone" ),1
,Zone" Shared,1
,Zone" Cell,1
,Zone" Edge,1
append,append "ReverseBoundedPieces",3
"SheDevil1","SheDevil1" coord:"O3",1
org/wiki/Tower_of_Hanoi\",org/wiki/Tower_of_Hanoi\" target=\"_blank\",1
"Terhuchu,"Terhuchu (,2
"SquareMover","SquareMover" Each,2
,"SquareMover" P1,1
,"SquareMover" P2,1
holes",holes" <,1
,holes" },1
entrenchments,entrenchments (,1
"SitesAroundBuildings","SitesAroundBuildings" (,4
,"SitesAroundBuildings" ),46
Siege,Siege (,1
Batak,Batak ),1
,Batak people,2
"Fires2","Fires2" #1,1
,"Fires2" ),2
Browne,Browne for,1
,Browne (,2
,Browne in,3
,Browne 4/7/2020",1
,Browne .,1
,Browne 26/6/2020",1
,Browne 16/5/2020",1
,Browne and,5
,Browne 2020-05-14",1
,Browne 15/6/2020",1
mimic,mimic Pachisi,1
Reentered,Reentered Captures,3
"Depaulis,"Depaulis and,1
,"Depaulis 2003:,1
,"Depaulis 2001:,2
Distance,Distance "Track",6
,Distance (,10
,Distance All,1
,Distance Orthogonal,4
,Distance Chess",1
,Distance Chess,1
,Distance Chess_ai",1
,Distance from:,4
letters,letters --COMMA--,1
"SheDevil2","SheDevil2" coord:"K23",1
Grey",Grey" ),1
Makruk,Makruk as,1
at-Tamma_ai",at-Tamma_ai" ),1
init,init >,7
holes:,holes: clockwise,1
,holes: anti-clockwise,1
"AE12","AE12" },1
"Tourne-Case,"Tourne-Case is,1
9-0-0-0-0-0-9-0-1-0-1-0-1-0,9-0-0-0-0-0-9-0-1-0-1-0-1-0 .,1
Gallilean,Gallilean planets,1
"PromotePiece","PromotePiece" (,1
,"PromotePiece" ),1
"Kriegsspiel","Kriegsspiel" (,1
Island,Island --COMMA--,1
,Island in,1
,Island (,1
blacked,blacked out,1
removing,removing one,6
,removing pieces,8
,removing the,3
,removing it,3
,removing colour,2
,removing some,1
,removing a,4
,removing any,1
,removing coins,1
,removing all,1
Canada,Canada --COMMA--,2
,Canada and,1
,Canada (,1
"Fires1","Fires1" #1,1
,"Fires1" ),2
"Tavli,"Tavli is,1
served,served as,1
"Isolation","Isolation" (,1
skew,skew .,2
Telo_ai",Telo_ai" ),1
serves,serves as,1
\"Snakes,\"Snakes (,1
space",space" <,2
skip,skip it,1
,skip the,3
,skip their,2
,skip this,1
"RunningPup2","RunningPup2" {,1
mapEntry,mapEntry (,119
,mapEntry "Throw",32
,mapEntry "StartTrack",11
,mapEntry "Start",24
,mapEntry #1,91
,mapEntry "Entry",21
,mapEntry "EntrySite",2
,mapEntry "Bar",11
,mapEntry "12thPoint",1
,mapEntry "OppositeStart",1
,mapEntry "Hucke",2
,mapEntry Mover,85
,mapEntry "DieValue",1
,mapEntry "Exit",1
,mapEntry "DefaultEntry",2
,mapEntry "XEntry",1
,mapEntry "ThrowDiceValue",7
,mapEntry "StartingPoint",1
,mapEntry "Opposite",5
,mapEntry "PreviousGoal",1
,mapEntry "Die",7
,mapEntry "Center",3
,mapEntry "Goal",1
,mapEntry "Site",29
,mapEntry "TeMove",2
,mapEntry "OppositeSite",3
,mapEntry "CungMove",2
,mapEntry "ChangMove",2
,mapEntry "ExtraThrow",3
,mapEntry "FinalPoint",3
,mapEntry "Score",1
,mapEntry "FirstSite",2
,mapEntry "RightmostOuter",7
,mapEntry "RightmostInner",4
,mapEntry "SecondRightmostInner",1
,mapEntry "SecondRightOuter",1
,mapEntry "RightOuter",6
,mapEntry "LeftMost",18
,mapEntry "SecondHoleRightOuter",1
,mapEntry "RightMostOuter",6
,mapEntry "ExtraStore",2
,mapEntry "CorrespondingHoles",6
,mapEntry "LeftMostHole",2
,mapEntry "RightMost",9
,mapEntry P1,26
,mapEntry P2,26
,mapEntry Next,6
,mapEntry 1,2
,mapEntry 2,2
,mapEntry "Fourth",1
,mapEntry "RightHole",2
,mapEntry "Hogon",7
,mapEntry "CentreFurtherRow",9
,mapEntry "Store",15
,mapEntry "CentreClosestRow",7
,mapEntry "RightClosestRow",3
,mapEntry "LeftClosestRow",3
,mapEntry "RightFurtherRow",3
,mapEntry "LeftFurtherRow",2
,mapEntry "RightMostHole",1
,mapEntry "LeftHole",1
,mapEntry "CenterHole",2
,mapEntry "SubToSub",9
,mapEntry "SubToSuper",3
,mapEntry "AheadKing",1
,mapEntry "RookRight",2
,mapEntry "KnightKingRightForward",2
,mapEntry "RookLeft",3
,mapEntry "KnightKingLeftForward",2
,mapEntry "KnightKingLeftBackward",1
,mapEntry "KnightKingRightBackward",1
,mapEntry "InitShahPawn",1
,mapEntry "ExtraSquare",4
,mapEntry "KingInitPos",2
,mapEntry "King",14
,mapEntry "KingLeft",1
,mapEntry "KingRight",1
,mapEntry "captured",5
,mapEntry "where",5
,mapEntry "HandIndex",1
,mapEntry "Queen",2
,mapEntry "Captured",13
,mapEntry "Where",15
,mapEntry "Promoted",11
,mapEntry "EntryPoint",4
,mapEntry "FirstEnemySite",2
,mapEntry "Sir",1
,mapEntry "PlayerPhase",2
,mapEntry "DamageMultiplier",1
,mapEntry "MaxHealth",9
,mapEntry <,4
,mapEntry "Movement",1
,mapEntry "promoted",1
"HandFlip2","HandFlip2" coord:"B2",1
Peg",Peg" "Copped,1
com/games/manalath/rules\",com/games/manalath/rules\" target=\"_blank\",1
first-player,first-player advantage,2
conceptispuzzles,conceptispuzzles .,1
,conceptispuzzles <,1
Kadalis",Kadalis" (,1
twenty,twenty goats,7
,twenty geese,1
,twenty people,1
,twenty squares,2
,twenty --COMMA--,1
,twenty ships,1
,twenty kernels,5
state:4,state:4 ),16
,state:4 fillColour:,3
,state:4 value:50,1
,state:4 value:80,1
,state:4 degrees:150,1
'flip-captures','flip-captures' mandatory:,1
state:3,state:3 ),28
,state:3 value:1,4
,state:3 fillColour:,3
,state:3 value:40,1
,state:3 value:50,1
,state:3 degrees:0,1
space:,space: The,1
"UnStacking","UnStacking" (,6
state:2,state:2 Backgammon,4
,state:2 ),24
,state:2 value:1,2
,state:2 value:38,3
,state:2 value:39,1
,state:2 fillColour:,9
,state:2 value:3,17
,state:2 degrees:30,1
state:1,state:1 ),230
,state:1 Backgammon,5
,state:1 fillColour:,26
,state:1 image:"disc",1
,state:1 image:"star",3
,state:1 value:1,8
,state:1 value:36,3
,state:1 value:37,2
,state:1 image:"Disc",1
,state:1 1,1
,state:1 "DoubleCounter",1
,state:1 value:30,1
,state:1 value:40,3
,state:1 value:60,2
,state:1 value:80,1
,state:1 value:50,2
,state:1 value:100,3
,state:1 value:70,1
,state:1 value:120,1
,state:1 image:"doublecounter",1
,state:1 degrees:60,1
state:8,state:8 ),12
,state:8 value:100,150
state:7,state:7 ),14
,state:7 fillColour:,2
state:6,state:6 ),14
,state:6 image:"star",1
,state:6 degrees:90,1
,state:6 fillColour:,2
"Ending,"Ending Rules",1
,"Ending Rules/No,2
state:5,state:5 ),15
,state:5 degrees:120,1
,state:5 fillColour:,2
"Passive","Passive" (,1
,"Passive" ),1
openingRegions,openingRegions >,1
"RunningPup1","RunningPup1" {,1
state:0,state:0 Backgammon,1
,state:0 fillColour:,19
,state:0 ),7
,state:0 "Counter",1
,state:0 "square",5
,state:0 image:"A",1
,state:0 image:"star",1
,state:0 image:"disc",1
,state:0 degrees:90,1
unstacking,unstacking the,1
,unstacking one,2
"SiteToMoveOnTrackPiccione","SiteToMoveOnTrackPiccione" (,1
,"SiteToMoveOnTrackPiccione" ),4
,"SiteToMoveOnTrackPiccione" "TrackOpposite",3
"WithDie1","WithDie1" (,1
,"WithDie1" ),1
"HandFlip1","HandFlip1" coord:"A1",1
"EntrySite","EntrySite" (,2
,"EntrySite" {,1
section:,section: Saturn,1
"Scoring","Scoring" <,3
websites,websites --COMMA--,1
state:9,state:9 ),2
Likewise,Likewise for,1
"OrthogonalSitesCentre","OrthogonalSitesCentre" ),6
,"OrthogonalSitesCentre" (,3
quadrants,quadrants of,14
,quadrants created,1
,quadrants .,5
,quadrants from,1
Accumulated,Accumulated rolls,1
Scorpio,Scorpio ;,1
"Chasing,"Chasing the,1
defending,defending piece,1
,defending side,1
,defending player,1
,defending unit,2
"Stick11","Stick11" (,18
"ArtilleryEntrenched","ArtilleryEntrenched" (,2
feel,feel of,1
"HyenaPlayer","HyenaPlayer" (,1
,"HyenaPlayer" ),5
Version:pieces,Version:pieces >,2
trackCCW2,trackCCW2 >,1
image:"triangle",image:"triangle" fillColour:,2
Agadez,Agadez --COMMA--,1
"Stick10","Stick10" (,24
unavoidable,unavoidable --COMMA--,4
"Section11","Section11" ),12
,"Section11" (,1
max:3,max:3 (,1
"Section10","Section10" ),13
,"Section10" (,1
al-Husun_ai",al-Husun_ai" ),1
max:4,max:4 (,1
directions,directions {,746
,directions (,16
,directions around,9
,directions --COMMA--,8
,directions .,35
,directions over,1
,directions Forward,2
,directions Backward,1
,directions and,1
,directions Vertex,11
,directions from,5
,directions exactly,1
,directions Cell,31
,directions Diagonal,1
,directions in,2
,directions along,1
,directions also,1
,directions #1,8
,directions #2,8
,directions >,28
,directions +,2
,directions ),2
,directions without,1
,directions from:#1,1
,directions #3,1
,directions to,1
,directions Forwards,2
,directions the,1
,directions or,1
,directions are,2
,directions equal,1
"ForgetValue","ForgetValue" (,4
"Triangle","Triangle" ),1
,"Triangle" <,4
,"Triangle" >,2
,"Triangle" Each,2
,"Triangle" },8
,"Triangle" Neutral,2
,"Triangle" value:0,1
,"Triangle" value:1,1
,"Triangle" value:2,1
,"Triangle" Next,1
lists,lists of,1
"Ruleset/English,"Ruleset/English (,3
"SiteToSelect","SiteToSelect" (,6
,"SiteToSelect" ),27
oriented,oriented vertically,3
,oriented so,2
,oriented horizontally,3
"Ruleset/Nineteen,"Ruleset/Nineteen Pieces,3
"BuyVehicleMove","BuyVehicleMove" (,1
,"BuyVehicleMove" ),1
'cold','cold' and,1
Entrenchments,Entrenchments //,1
"Arnason,"Arnason and,1
"GreatDragon","GreatDragon" Each,2
,"GreatDragon" P1,2
,"GreatDragon" P2,2
"Stick13","Stick13" (,12
fives,fives forces,1
\"Mathermatical,\"Mathermatical Games,1
"T'mbl,"T'mbl is,1
"AtLeastAnEnemyPieceThere","AtLeastAnEnemyPieceThere" (,13
repeat,repeat 1,6
,repeat 7,2
,repeat 15,2
,repeat "NumRow",1
,repeat in,2
"PlaceKnight","PlaceKnight" Next,4
,"PlaceKnight" (,4
,"PlaceKnight" Mover,4
Lapland,Lapland during,1
,Lapland --COMMA--,1
justification,justification for,1
"Adidada_ai","Adidada_ai" ),1
"#b6b4cc","#b6b4cc" ),2
"NoSites","NoSites" (,33
Unfilled,Unfilled holes,1
direction",direction" <,1
,direction" },1
"Collision","Collision" (,1
,"Collision" Mover,1
"AE10","AE10" },1
octagonal,octagonal board,1
direction',direction' Queen,1
"RamsHeadSoldier2","RamsHeadSoldier2" (,1
,"RamsHeadSoldier2" {,1
"EmptySiteIfOneSpecialRegion","EmptySiteIfOneSpecialRegion" (,1
,"EmptySiteIfOneSpecialRegion" ),2
Chatur",Chatur" },1
"Carnarvon,"Carnarvon and,2
"Stick12","Stick12" (,18
orange,orange squares,3
,orange ),1
"Knife1","Knife1" {,1
"Bul","Bul" (,1
direction:,direction: 15-0-1-0-1-0-1-0-1-0-1-0-1-0,1
,direction: 9-0-0-0-0-0-9-0-1-0-1-0-1-0,1
,direction: 0-0-4-0-4-0-4-0-4-0-4-0-4-0-4-0-4-0-4-0-4-0-4-0,1
"NumberOfPiecesInRegion","NumberOfPiecesInRegion" (,1
,"NumberOfPiecesInRegion" "Prison,1
,"NumberOfPiecesInRegion" "Hospital,1
,"NumberOfPiecesInRegion" "Prison",1
,"NumberOfPiecesInRegion" "Hospital",1
"FriendOrCentreOrFortress","FriendOrCentreOrFortress" (,2
depend,depend on,1
coord:"X7",coord:"X7" ),1
enters,enters the,6
,enters their,4
,enters a,1
Chaco,Chaco region,1
terrainScale,terrainScale >,1
"Wolf","Wolf" P2,2
,"Wolf" P1,2
,"Wolf" Each,1
History,History of,1
,History (,4
"Stick15","Stick15" (,6
granted,granted for,2
,granted which,1
,granted to,1
,granted another,1
,granted by,1
,granted ;,1
character,character and,1
,character moves,1
,character collides,1
"Lizla","Lizla" },1
"SilverGeneral2","SilverGeneral2" (,2
,"SilverGeneral2" {,1
"Known,"Known Variants",1
,"Known Variants/European",1
,"Known Variants/English",1
"Region-Dark","Region-Dark" (,14
"LeftDog","LeftDog" Each,1
"VerticalTiger1","VerticalTiger1" {,1
stick,stick dice,9
,stick --COMMA--,7
,stick .,8
,stick is,5
,stick moves,1
,stick keeps,1
,stick that,1
,stick per,2
,stick lands,2
,stick notched,1
,stick (,1
,stick from,2
,stick to,3
,stick after,1
,stick on,1
,stick by,1
,stick in,2
,stick with,1
distance:,distance: (,3
,distance: <,2
Importantly,Importantly --COMMA--,2
goals,goals and,1
Konrad,Konrad Heinrich,1
\"intervals,\"intervals of,1
"Morpharaoh","Morpharaoh" (,1
"Seys,"Seys Dos,2
Peniarth,Peniarth Manuscript,1
"Stick14","Stick14" (,12
"Brusky,"Brusky Chess",1
,"Brusky Chess,1
,"Brusky Chess_ai",1
"J'odu_ai","J'odu_ai" ),1
Wins",Wins" <,2
"Alea","Alea" },2
"3x3x3","3x3x3" <,1
"Shuanglu","Shuanglu" (,1
Sumatra,Sumatra that,1
,Sumatra .,3
,Sumatra --COMMA--,4
,Sumatra played,1
,Sumatra in,1
"Ruleset/Tokkadille,"Ruleset/Tokkadille (,1
Kiun",Kiun" },1
ortho-diagonal,ortho-diagonal diagonal,1
consistently,consistently since,1
"Aralzaa_ai","Aralzaa_ai" ),1
"Tauru,"Tauru is,1
584-585,584-585 .,1
"Shono,"Shono is,1
"SlideGrabMove","SlideGrabMove" <,1
,"SlideGrabMove" (,1
,"SlideGrabMove" Orthogonal,2
Xaraacaj_ai",Xaraacaj_ai" ),1
"Dames","Dames" "Forçat",1
shared,shared apex,1
,shared by,1
,shared ),2
,shared edges,2
,shared colour,2
lower-index,lower-index position,1
"PiecesInRegionByState","PiecesInRegionByState" (,1
,"PiecesInRegionByState" #1,3
"Simple,"Simple Orthogonal,1
,"Simple Scoring",1
hasn't,hasn't moved,1
"ViolentDragon1","ViolentDragon1" ),3
,"ViolentDragon1" {,1
March,March 2015,1
Player:size,Player:size >,5
"Track10","Track10" "384,1
,"Track10" {,25
fell,fell into,1
,fell for,1
shares,shares several,1
,shares characteristics,1
into,into the,137
,into four,8
,into pens,1
,into an,120
,into three,3
,into a,57
,into which,12
,into half,4
,into their,13
,into square,9
,into or,2
,into any,6
,into multiple,1
,into two,1
,into one,8
,into progressive,1
,into and,3
,into twelve,1
,into another,2
,into is,1
,into to,3
,into empty,4
,into holes,1
,into it,6
,into by,1
,into thinking,1
,into .,2
,into consecutive,1
,into during,1
,into each,4
,into this,1
,into either,1
,into eight,3
,into eighths,1
,into our,2
,into previous,1
,into later,1
,into stone,1
,into such,1
,into Europe,1
,into its,1
,into check,1
,into Chess,1
,into something,1
,into omnicheck,1
,into quasi-check,2
,into spaces,1
,into play,1
,into mountains,1
,into forests,1
,into existence,1
,into herds,1
,into subtrees,1
,into produce,1
,into distinct,1
,into stategic,1
,into as,1
,into other,1
,into 3x3,1
"OneHomeEmpty","OneHomeEmpty" (,1
,"OneHomeEmpty" ),1
Gehén",Gehén" },1
seesawing,seesawing up,1
fela,fela per,1
efter,efter Hare,6
Pathan_ai",Pathan_ai" ),1
middle,middle of,20
,middle corners,1
,middle row,4
,middle --COMMA--,1
,middle square,1
,middle by,1
,middle ages,1
,middle two,1
,middle space,1
,middle .,2
,middle point,1
,middle horizontal,1
,middle lines,1
